run,source,step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,32,0.46895328164100647,0.306640625,0.0010000000000000002,0.0007860307446208026,0.015243034809827805,1e-06,75.97578048706055,7.374793529510498,11.607421875,0.00035879616407328283,0.0,0.015242247958667576,7.542042053501063e-05,1.7888504266738892,-0.015256240963935852,-0.4472126066684723,1.7888504266738892,-0.015256240963935852,-0.4472126066684723,1.0,0.03125,0.0,1.0,0.03125,0.0,9866.0,9856.0,11161.0,9860.375,8504.0,2657.0,2.0,2.0,2.0,0.05187223540722476,0.032646700487538434,56.569977249544294,174.30402979487553,78883.0,0.0,190.0,109.5625,69.0,0.0,0.012500000186264515,1024.0,383.45623779296875,144.0,0.012500000186264515,1024.0,383.45623779296875,144.0,0.00011432909338020274,2.7303579814565464,0.0069613724258144345,0.03225179251810963,0.009018621873110533,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,190.0,356.0,0.0,0.0,0.0,0.0,167.51565323630348,1.4522204417735338,0.54913394106552,1.6839709132909775e-05,0.00015440909191966057,174.30402979487553,9.135017171502113e-05,2.5441181492060423,2.1955017442815006,0.0,32.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,33,0.4101834297180176,0.25390625,0.0010000000000000002,0.0007433019260361107,0.007825375534594059,1e-06,76.05243301391602,7.374793529510498,11.607421875,0.00014290976978372782,0.0,0.007824631698895246,-3.444319985419497e-05,1.7888504266738892,-0.007836760021746159,-0.4472126066684723,1.7888504266738892,-0.007836760021746159,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,9553.0,9544.0,11226.0,9549.75,6991.0,4235.0,2.0,2.0,2.0,0.04793692770026797,0.03299709434186282,,166.8312909952365,76398.0,0.0,145.0,110.125,85.0,0.0,0.0,940.0,367.36248779296875,36.0,0.0,940.0,367.36248779296875,36.0,8.667389660829487e-05,2.722067492835467,0.010773848636970288,0.03478582371230589,0.006621712353080511,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,117.0,213.0,0.0,0.0,0.0,0.0,159.9976830938831,1.3768666773103178,0.8231004881672561,1.6969162970781326e-05,7.088994607329369e-05,166.8312909952365,8.707912638783455e-05,2.657567359972745,1.9311158191412687,0.0,33.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,34,0.43114352226257324,0.000553131103515625,0.0010000000000000002,0.0008187086177713354,8.187085995814414e-07,1e-06,76.15637588500977,7.374793529510498,11.607421875,0.0,0.0,0.0,-0.00010655280468654382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.0,8665.0,9961.0,8692.625,7602.0,2359.0,2.0,2.0,2.0,0.04427939956144111,0.031621987084952445,56.79639302291623,153.0488916169852,69541.0,0.0,161.0,104.25,79.0,0.0,0.0062500000931322575,1024.0,330.3812561035156,95.0,0.0062500000931322575,1024.0,330.3812561035156,95.0,0.00012656977930979022,2.7705548301789333,0.007849925565778489,0.037655923551182094,0.00880178902298212,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,143.0,539.0,0.0,0.0,0.0,0.0,146.4542988780886,1.3384592533111572,0.5458916737698019,1.804996281862259e-05,6.716977804899216e-05,153.0488916169852,8.40798020362854e-05,2.618630579672754,2.0443580099381506,0.0,34.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,35,0.4583563208580017,0.0006103515625,0.0010000000000000002,0.0008979470082977059,8.979470749181928e-07,1e-06,76.18791580200195,7.374793529510498,11.607421875,0.0,0.0,0.0,-6.701884712470018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999.0,8994.0,9798.0,8997.25,7693.0,2105.0,2.0,2.0,2.0,0.04560778546004526,0.032882218584852324,57.140216477617514,157.45915144588798,71978.0,0.0,162.0,106.625,78.0,0.0,0.0,815.0,343.23748779296875,93.0,0.0,815.0,343.23748779296875,93.0,0.00012926813749656357,2.7480936696408786,0.007578265584379865,0.0366024973842457,0.009304462000727654,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,92.0,298.0,0.0,0.0,0.0,0.0,150.91980814933777,1.3369981730356812,0.5454684002324939,1.780083402991295e-05,6.727920845150948e-05,157.45915144588798,8.450215682387352e-05,2.634574556723237,1.972263879608363,0.0,35.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,36,0.43224626779556274,0.318359375,0.0010000000000000002,0.0010211536646238528,0.0022414852865040302,1e-06,76.06629943847656,7.374793529510498,11.607421875,9.359847317682579e-05,0.0,0.00224046444054693,0.00026729397559392963,1.7888504266738892,-0.0022358952555805445,-0.4472126066684723,1.7888504266738892,-0.0022358952555805445,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8876.0,8867.0,11551.0,8873.0,7286.0,4265.0,2.0,2.0,2.0,0.04597603632924657,0.028269209885737778,,151.88996420707554,70984.0,0.0,233.0,109.875,71.0,0.0,0.0062500000931322575,1024.0,333.7749938964844,81.0,0.0062500000931322575,1024.0,333.7749938964844,81.0,0.0001264452437482792,2.722801969358525,0.007972045646814356,0.0363648132005744,0.00897558918222785,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,93.0,330.0,0.0,0.0,0.0,0.0,145.40851637162268,1.5100034060887992,0.5658876881934702,1.592002809047699e-05,6.82617537677288e-05,151.88996420707554,8.514197543263435e-05,2.5813199002295732,1.777483849786222,0.0,36.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,37,0.4310176968574524,0.0006561279296875,0.0010000000000000002,0.0008592426190716651,8.592425615461252e-07,1e-06,75.99908065795898,7.374793529510498,11.607421875,0.0,0.0,0.0,-0.00012734555068618647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.0,8563.0,9646.0,8571.25,7656.0,1990.0,2.0,2.0,2.0,0.04375036691994041,0.035753420726249506,56.284377319240065,152.28470862144604,68570.0,0.0,152.0,104.28125,77.0,0.0,0.0,989.0,324.28125,119.0,0.0,989.0,324.28125,119.0,0.00012912431646796345,2.802201540868019,0.00895312407992664,0.03819576166059501,0.008854054380208254,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,85.0,235.0,0.0,0.0,0.0,0.0,145.39222694793716,1.4765259926207364,0.6139157181605697,1.7340295016765594e-05,7.066084071993828e-05,152.28470862144604,8.292170241475105e-05,2.6190833770669997,2.1361490371637046,0.0,37.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,38,0.46739405393600464,0.2373046875,0.0010000000000000002,0.0008722204640889686,0.01568743586540222,1e-06,76.0293197631836,7.374793529510498,11.607421875,5.126759933773428e-05,0.0,0.015686564845964313,-0.00024503107043756246,1.7888504266738892,-0.01568003185093403,-0.4472126066684723,1.7888504266738892,-0.01568003185093403,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8693.0,8686.0,11478.0,8691.125,7633.0,3845.0,2.0,2.0,2.0,0.04646556884960596,0.032631554797015475,55.78867108150475,155.78655722597614,69529.0,0.0,168.0,101.75,72.0,0.0,0.0,784.0,332.8062438964844,16.0,0.0,784.0,332.8062438964844,16.0,0.00012942964697897782,2.8070996827788464,0.007835858434774752,0.03607522360825668,0.00899911392480135,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,131.0,352.0,0.0,0.0,0.0,0.0,149.4752510082908,1.3034398728050292,0.5448194011114538,1.7539598047733307e-05,7.076188921928406e-05,155.78655722597614,8.279085159301758e-05,2.5082742222584784,1.9078414887189865,0.0,38.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,39,0.46157392859458923,0.310546875,0.0010000000000000002,0.0008731466989502223,0.001859075389802456,1e-06,76.00072860717773,7.374793529510498,11.607421875,0.00012713646647171116,0.0,0.0018582030897960067,-7.13041462631736e-05,1.7888504266738892,-0.0018531127134338021,-0.4472126066684723,1.7888504266738892,-0.0018531127134338021,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8987.0,8979.0,10672.0,8983.875,7201.0,3471.0,2.0,2.0,2.0,0.046075584745212936,0.03715398437202984,,155.90323376189917,71871.0,0.0,146.0,102.28125,68.0,0.0,0.0,885.0,346.9125061035156,132.0,0.0,885.0,346.9125061035156,132.0,0.0001224051898755117,2.6932637840206053,0.007704093700264951,0.036277442502316314,0.008797383401542902,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,73.0,211.0,0.0,0.0,0.0,0.0,149.49229959584773,1.211024564690888,0.5537009183317423,1.6810372471809387e-05,6.926106289029121e-05,155.90323376189917,8.556991815567017e-05,2.607296070083976,1.9919862570241094,0.0,39.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,40,0.42353206872940063,0.2470703125,0.0010000000000000002,0.0009006919756302523,-0.001854045782238245,1e-06,76.01688766479492,7.374793529510498,11.607421875,2.5000001187436283e-05,0.0,-0.00185494648758322,1.3357958050619344e-05,1.7888504266738892,0.0018701206427067518,-0.4472126066684723,1.7888504266738892,0.0018701206427067518,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8851.0,8729.0,10880.0,8747.375,7401.0,3479.0,2.0,2.0,2.0,0.04507128908332206,0.03573050367618095,58.392753509609385,149.80240653594956,69979.0,0.0,144.0,107.0625,74.0,0.0,0.0,1023.0,330.3062438964844,129.0,0.0,1023.0,330.3062438964844,129.0,0.00012593438504719312,2.7033176419408123,0.00826670374344336,0.04099417697917168,0.008812762331217527,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,137.0,438.0,0.0,0.0,0.0,0.0,142.86763405892998,1.220872568897903,0.5784956612624228,1.5520025044679642e-05,6.734021008014679e-05,149.80240653594956,8.520996198058128e-05,2.868731510825455,2.220098663121462,0.0,40.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,41,0.5211085081100464,0.12158203125,0.0010000000000000002,0.0009854260795236769,-0.0018149755196645856,1e-06,76.0258560180664,7.374793529510498,11.607421875,5.773672019131482e-05,0.0,-0.0018159612081944942,0.00015553224948234857,1.7888504266738892,0.0018007158068940043,-0.4472126066684723,1.7888504266738892,0.0018007158068940043,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8453.0,8447.0,9501.0,8449.875,6086.0,3415.0,2.0,2.0,2.0,0.043371637595820266,0.030260483692107317,54.7310696206031,154.3889980330132,67599.0,0.0,162.0,101.1875,69.0,0.0,0.0,1002.0,321.3062438964844,85.0,0.0,1002.0,321.3062438964844,85.0,0.00013071696279865375,2.8771145264872535,0.008020099664620054,0.03848598831211003,0.008836335968226194,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,70.0,169.0,0.0,0.0,0.0,0.0,147.90958069218323,1.3688199850730598,0.542150717228651,1.7819926142692566e-05,6.798002868890762e-05,154.3889980330132,9.872997179627419e-05,2.6016143239103258,1.9192015170119703,0.0,41.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,42,0.4873042106628418,0.248046875,0.0010000000000000002,0.0010282679629654012,0.011576911434531212,1e-06,76.0291748046875,7.374793529510498,11.607421875,0.0001681480760453269,0.0,0.011575884534977376,-7.550515192633611e-06,1.7888504266738892,-0.011570562608540058,-0.4472126066684723,1.7888504266738892,-0.011570562608540058,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,9468.0,9457.0,10940.0,9465.625,6593.0,4347.0,2.0,2.0,2.0,0.04867768715937711,0.03049001556754459,,165.50305866170675,75725.0,0.0,195.0,110.6875,80.0,0.0,0.0062500000931322575,1024.0,362.59375,105.0,0.0062500000931322575,1024.0,362.59375,105.0,0.00011753889840599254,2.739485425944101,0.007272118548181593,0.03433602671122032,0.008900633081793785,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,92.0,229.0,0.0,0.0,0.0,0.0,158.93124698614702,1.4897846560925245,0.5506811770610511,1.6279984265565872e-05,7.100077345967293e-05,165.50305866170675,8.525000885128975e-05,2.6000956227071583,1.8839858397841454,0.0,42.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,43,0.41006794571876526,0.000637054443359375,0.0010000000000000002,0.0008783437069723732,8.783437692727603e-07,1e-06,76.05804443359375,7.374793529510498,11.607421875,0.0,0.0,0.0,9.233020043666328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8475.0,8463.0,11675.0,8470.75,7211.0,4464.0,2.0,2.0,2.0,0.039675692593228784,0.034049398468327254,55.89127976638379,151.5576318060048,67766.0,0.0,170.0,101.875,72.0,0.0,0.0,983.0,321.6625061035156,120.0,0.0,983.0,321.6625061035156,120.0,0.00013065008836386706,2.815070936151733,0.008007755981432193,0.04600288212385984,0.008853633888065815,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,86.0,290.0,0.0,0.0,0.0,0.0,144.88044079998508,1.2346210326068103,0.542653591837734,1.5730038285255432e-05,6.946036592125893e-05,151.5576318060048,8.27498733997345e-05,3.117431310005486,1.73568564793095,0.0,43.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,44,0.5337777733802795,0.1513671875,0.0010000000000000002,0.001010330550798244,0.0007836377480998635,1e-06,76.15236282348633,7.374793529510498,11.607421875,0.0,0.0,0.0007826270302757621,0.0003926629610305099,1.7888504266738892,-0.00074604811379686,-0.4472126066684723,1.7888504266738892,-0.00074604811379686,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8642.0,8608.0,9807.0,8619.625,6461.0,3346.0,2.0,2.0,2.0,0.04395528705106404,0.031065213886557738,58.05050060476226,148.48493828997016,68957.0,0.0,184.0,108.78125,73.0,0.0,0.0062500000931322575,1024.0,322.20001220703125,143.0,0.0062500000931322575,1024.0,322.20001220703125,143.0,0.0001290556180227684,2.7523390251400572,0.007971133671041113,0.03797841740411171,0.00889928825199604,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,117.0,216.0,0.0,0.0,0.0,0.0,141.88858142402023,1.3516179854050279,0.549665464553982,2.0029954612255096e-05,6.965082138776779e-05,148.48493828997016,8.450914174318314e-05,2.618877728935331,2.0252626459114254,0.0,44.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,45,0.3866249918937683,0.29296875,0.0010000000000000002,0.0008742817656184343,0.009481174871325493,1e-06,76.07837295532227,7.374793529510498,11.607421875,0.00012248736311448738,0.0,0.009480299893766642,0.00024040946250352134,1.7888504266738892,-0.009472215548157692,-0.4472126066684723,1.7888504266738892,-0.009472215548157692,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,9322.0,9295.0,11405.0,9301.75,7492.0,3913.0,2.0,2.0,2.0,0.04844064258360118,0.03825572517505365,,161.8540660920553,74414.0,0.0,153.0,109.21875,82.0,0.0,0.0,952.0,355.8687438964844,132.0,0.0,952.0,355.8687438964844,132.0,0.00012332173189755606,2.730624615658926,0.007520425390849336,0.03451682599992554,0.009176863357424736,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,125.0,256.0,0.0,0.0,0.0,0.0,155.47903499100357,1.2228173231706023,0.5596249350346625,1.8090009689331055e-05,6.831996142864227e-05,161.8540660920553,8.313031867146492e-05,2.568535089958459,1.9756299410946667,0.0,45.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,46,0.46589553356170654,0.000720977783203125,0.0010000000000000002,0.0010492182027519448,1.0492182127563865e-06,1e-06,76.1098403930664,7.374793529510498,11.607421875,0.0,0.0,0.0,8.585125931404036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725.0,8660.0,10093.0,8671.75,6655.0,3438.0,2.0,2.0,2.0,0.04303092458452987,0.034958296244203,55.98112690396678,154.90488454932347,69374.0,0.0,154.0,98.5,67.0,0.0,0.0,1018.0,335.0874938964844,131.0,0.0,1018.0,335.0874938964844,131.0,0.00013016274062871045,2.768919549700157,0.007949578101496583,0.038661451898419644,0.00902990996837616,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,116.0,200.0,0.0,0.0,0.0,0.0,148.4528527376242,1.237623545806855,0.5514940312132239,1.7739832401275635e-05,6.974907591938972e-05,154.90488454932347,8.492963388562202e-05,2.682099564000964,1.9333812375552952,0.0,46.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,47,0.4417459964752197,0.17578125,0.0010000000000000002,0.0010729246077971766,0.0005645584315061569,1e-06,76.05997085571289,7.374793529510498,11.607421875,2.2084805823396892e-05,0.0,0.0005634860135614872,-0.00014788403032071074,1.7888504266738892,-0.0005667228251695633,-0.4472126066684723,1.7888504266738892,-0.0005667228251695633,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8677.0,8663.0,10148.0,8672.625,7089.0,3059.0,2.0,2.0,2.0,0.043598566609903903,0.03260833139651906,54.90909837263524,157.9451358160004,69381.0,0.0,217.0,103.1875,73.0,0.0,0.0062500000931322575,1024.0,330.4437561035156,114.0,0.0062500000931322575,1024.0,330.4437561035156,114.0,0.00013231197572220426,2.8552793873749605,0.008781472020284727,0.03818608004972387,0.009179937187582254,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,96.0,250.0,0.0,0.0,0.0,0.0,150.96147648990154,1.5898287137970328,0.6092673102393746,1.7540063709020615e-05,6.757909432053566e-05,157.9451358160004,8.413009345531464e-05,2.649388419929892,2.0882130418904126,0.0,47.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,48,0.5099142789840698,0.1630859375,0.0010000000000000002,0.0012308095674598007,-0.0007576183415949345,1e-06,76.06563568115234,7.374793529510498,11.607421875,3.576538001652807e-05,0.0,-0.0007588486187160015,-0.0004323292617442576,1.7888504266738892,0.0007981195230968297,-0.4472126066684723,1.7888504266738892,0.0007981195230968297,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8345.0,8333.0,10490.0,8339.375,7508.0,2982.0,2.0,2.0,2.0,0.042808968330874456,0.03340304275354194,,145.02524976804852,66715.0,0.0,203.0,101.78125,76.0,0.0,0.0062500000931322575,1024.0,315.1875,103.0,0.0062500000931322575,1024.0,315.1875,103.0,6.138804060653581e-05,2.7444995424946415,0.00896103387538134,0.03861244564092401,0.004095503129065037,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,87.0,260.0,0.0,0.0,0.0,0.0,138.40511192800477,1.2383321980014443,0.5978353749960661,1.7130747437477112e-05,6.99702650308609e-05,145.02524976804852,8.325977250933647e-05,2.5760293109342456,2.1662521860562265,0.0,48.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,49,0.39780718088150024,0.259765625,0.0010000000000000002,0.0012154347823525313,0.007373895030468702,1e-06,75.98237609863281,7.374793529510498,11.607421875,0.00010276649263687431,0.0,0.007372682332061231,6.938568494661013e-05,1.7888504266738892,-0.007374278735369444,-0.4472126066684723,1.7888504266738892,-0.007374278735369444,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8729.0,8630.0,9261.0,8656.125,7742.0,1519.0,2.0,2.0,2.0,0.04440941224523196,0.02905505375722481,57.23281003726306,151.24410271598026,69249.0,0.0,196.0,107.21875,75.0,0.0,0.0062500000931322575,1024.0,325.5874938964844,39.0,0.0062500000931322575,1024.0,325.5874938964844,39.0,0.0001416950764844601,2.781864006218737,0.007795472556408047,0.0375743661542292,0.009812242351472378,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,95.0,252.0,0.0,0.0,0.0,0.0,144.9184235399589,1.436450157314539,0.5398286790587008,1.7848797142505646e-05,6.953999400138855e-05,151.24410271598026,8.41282308101654e-05,2.6019872818142176,1.6993111767806113,0.0,49.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,50,0.46908432245254517,0.232421875,0.0010000000000000002,0.0010788641031922452,0.00023511750623583794,1e-06,76.09618759155273,7.374793529510498,11.607421875,3.687315620481968e-05,0.0,0.00023403833620250225,-5.961172719537444e-05,1.7888504266738892,-0.00025453761918470263,-0.4472126066684723,1.7888504266738892,-0.00025453761918470263,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8766.0,8754.0,9953.0,8761.75,6303.0,3650.0,2.0,2.0,2.0,0.04432127581563691,0.034210442470275416,57.23444542536787,153.08526071812958,70094.0,0.0,223.0,108.65625,73.0,0.0,0.0062500000931322575,1024.0,329.4312438964844,81.0,0.0062500000931322575,1024.0,329.4312438964844,81.0,9.454400956385806e-05,2.77780758566614,0.012133391046274809,0.037552105628208474,0.006626967806369066,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,80.0,175.0,0.0,0.0,0.0,0.0,146.41546003287658,1.2662225719541311,0.8504779119975865,1.7109327018260956e-05,6.942916661500931e-05,153.08526071812958,9.884918108582497e-05,2.632177291903645,1.875148176215589,0.0,50.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,51,0.4226675033569336,0.1669921875,0.0010000000000000002,0.001086392551769677,0.000420456170104444,1e-06,75.6075210571289,7.374793529510498,11.607421875,3.10945266392082e-05,0.0,0.00041936873458325863,0.00011191125295226812,1.7888504266738892,-0.000417616858612746,-0.4472126066684723,1.7888504266738892,-0.000417616858612746,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,9336.0,9326.0,11080.0,9333.375,7563.0,3517.0,2.0,2.0,2.0,0.04814444088568929,0.032552228518795814,,166.51074236212298,74667.0,0.0,151.0,105.25,77.0,0.0,0.0,941.0,361.41876220703125,136.0,0.0,941.0,361.41876220703125,136.0,8.909464911619662e-05,2.7665828704641493,0.007370354092740425,0.03474279915599395,0.006652430165559053,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,93.0,345.0,0.0,0.0,0.0,0.0,159.98318765033036,1.3925592508167028,0.5503222290426493,1.832982525229454e-05,6.961869075894356e-05,166.51074236212298,0.00011236872524023056,2.5941405845806003,1.9450585190206766,0.0,51.0
